Storage System, Host Connection, Time, Interval (s), Cluster, Volume Group, Read Cache Hits - VCC (%), Read Cache Hits - VC (%), Read Cache Hits - overall (%), Write Cache Hits - VCC (%), Write Cache Hits - VC (%), Write Cache Hits - overall (%), Total Cache Hits - VCC (%), Total Cache Hits - VC (%), Total Cache Hits - overall (%), Disk to Cache Transfer Rate - VCC (ops/s), Disk to Cache Transfer Rate - VC (ops/s), Disk-to-Cache Transfer Rate (ops/s), Cache to Disk Transfer Rate - VCC (ops/s), Cache to Disk Transfer Rate - VC (ops/s), Cache-to-Disk Transfer Rate (ops/s), Read I/O Rate - overall (ops/s), Write I/O Rate - overall (ops/s), Total I/O Rate - overall (ops/s), Read Data Rate (MiB/s), Write Data Rate (MiB/s), Total Data Rate (MiB/s), Read Response Time (ms/op), Write Response Time (ms/op), Overall Response Time (ms/op), Read Transfer Size (KiB/op), Write Transfer Size (KiB/op), Overall Transfer Size (KiB/op), Write-cache Delay Percentage - VCC (%), Write-cache Delay Percentage - VC (%), Global Mirror Write I/O Rate (ops/s), Global Mirror Overlapping Write Percentage (%), Global Mirror Overlapping Write I/O Rate (ops/s), Peak Read Response Time (ms), Peak Write Response Time (ms), Global Mirror Secondary Write Lag (ms/op), Overall Host Attributed Response Time Percentage (%), Non-preferred Node Usage Percentage (%), Write-cache Delay Percentage (%), Write-cache Delay I/O Rate - VCC (ops/s), Write-cache Delay I/O Rate - VC (ops/s), Write-cache Delay I/O Rate (ops/s), Read-ahead Percentage of Cache Hits (%), Dirty Write Percentage of Cache Hits - VCC (%), Dirty Write Percentage of Cache Hits - VC (%), Dirty Write Percentage of Cache Hits (%), Write Cache Overflow Percentage (%), Write Cache Overflow I/O Rate (ops/s), Write Cache Flush-through Percentage - VCC (%), Write Cache Flush-through Percentage - VC (%), Write Cache Flush-through Percentage (%), Write Cache Flush-through I/O Rate - VCC (ops/s), Write Cache Flush-through I/O Rate - VC (ops/s), Write Cache Flush-through I/O Rate (ops/s), Write Cache Write-through Percentage - VCC (%), Write Cache Write-through Percentage - VC (%), Write Cache Write-through Percentage (%), Write Cache Write-through I/O Rate - VCC (ops/s), Write Cache Write-through I/O Rate - VC (ops/s), Write Cache Write-through I/O Rate (ops/s), Read I/O Rate - VC (ops/s), Read I/O Rate - VCC (ops/s), Write I/O Rate - VC (ops/s), Write I/O Rate - VCC (ops/s), Destage I/O Rate - VC (ops/s), Destage I/O Rate - VCC (ops/s), Stage I/O Rate - VC (ops/s), Stage I/O Rate - VCC (ops/s), Prestage I/O Rate - VCC (ops/s), Destage Response Time - VC (ms/op), Destage Response Time - VCC (ms/op), Stage Response Time - VC (ms/op), Stage Response Time - VCC (ms/op), Prestage Response Time - VCC (ms/op), Cache to Host Transfer Response Time (ms/op), Unaligned Write I/O Rate (ops/s), Total I/O Rate - VC (ops/s), Total I/O Rate - VCC (ops/s) 
SVC-2145-CS4SVC1-IBM, vaix_cs4cipddbp01ha, 5/2/18 12:01 PM, 299, , , 94.42, 0.0, 94.42, 100.0, 100.0, 100.0, 99.22, 91.14, 99.93, 2.54, 27.36, 29.9, 261.51, 281.66, 543.17, 6.85, 19.05, 25.9, 0.01, 0.14, 0.15, 0.08, 0.16, 0.14, 1.998, 7.393, 5.967, 0.0, 0.0, 0.0, 0.0, 0.0, 16.22, 25.53, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 19.94, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 6.85, 7.99, 19.05, 21.22, 17.32, 4.25, 6.96, 0.66, 0.06, 0.44, 0.27, 0.14, 2.48, 1.47, 0.06, 8.81, 25.9, 29.21 
SVC-2145-CS4SVC1-IBM, vaix_cs4cipddbp02, 5/2/18 12:01 PM, 299, , , 5.52, 0.0, 5.52, 100.0, 100.0, 100.0, 93.12, 99.98, 99.99, 14.64, 0.03, 14.66, 179.48, 197.38, 376.86, 0.0, 5.85, 5.86, 0.0, 0.1, 0.1, 8.0, 0.24, 0.24, 4.0, 16.862, 16.854, 0.0, 0.0, 0.0, 0.0, 0.0, 7.73, 25.14, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.86, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.97, 5.85, 7.64, 9.26, 4.04, 0.97, 1.18, 0.08, 0.33, 0.27, 0.67, 1.47, 0.72, 0.08, 0.0, 5.86, 8.61 
SVC-2145-CS4SVC1-IBM, vaix_cs4cipdmqp01ha, 5/2/18 12:01 PM, 299, , , 30.62, 0.0, 30.62, 100.0, 100.0, 100.0, 57.71, 41.36, 75.2, 7645.11, 8329.15, 15974.26, 4856.76, 5876.33, 10733.08, 91.66, 72.36, 164.02, 4.06, 2.87, 6.93, 5.32, 1.91, 3.82, 45.386, 40.558, 43.256, 0.0, 0.0, 0.0, 0.0, 0.0, 1018.9, 33.36, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 1.89, 7.7, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 91.24, 247.12, 72.37, 144.54, 71.84, 35.32, 67.98, 123.13, 3.01, 0.39, 0.37, 5.53, 3.92, 2.17, 1.82, 1.27, 163.61, 391.66 
SVC-2145-CS4SVC1-IBM, vaix_cs4cipdmqp02ha, 5/2/18 12:01 PM, 299, , , 30.48, 0.0, 30.48, 100.0, 100.0, 100.0, 57.64, 41.38, 75.17, 7658.71, 8329.15, 15987.86, 4850.82, 5881.97, 10732.79, 91.66, 72.16, 163.82, 4.06, 2.87, 6.93, 5.32, 1.92, 3.82, 45.386, 40.713, 43.328, 0.0, 0.0, 0.0, 0.0, 0.0, 1018.9, 33.36, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9, 7.71, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 91.24, 247.2, 72.14, 144.41, 69.24, 34.61, 67.98, 124.45, 3.03, 0.43, 0.38, 5.53, 3.89, 2.17, 1.82, 1.27, 163.37, 391.61 
SVC-2145-CS4SVC1-IBM, vaix_cs4cvicgwys01, 5/2/18 12:01 PM, 299, , , 26.35, 0.0, 26.35, 100.0, 100.0, 100.0, 89.73, 98.29, 99.82, 26.91, 3.89, 30.8, 185.95, 223.87, 409.82, 0.32, 9.7, 10.03, 0.0, 0.11, 0.11, 10.59, 0.32, 0.65, 6.01, 11.535, 11.357, 0.0, 0.0, 0.0, 0.0, 0.0, 169.09, 13.85, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 17.24, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.32, 2.37, 9.71, 11.41, 19.73, 4.83, 1.59, 1.93, 0.02, 0.71, 0.3, 1.46, 3.81, 1.57, 0.17, 0.0, 10.03, 13.78 
SVC-2145-CS4SVC1-IBM, vaix_cs4cvicwass01, 5/2/18 12:01 PM, 299, , , 38.42, 0.0, 38.42, 100.0, 100.0, 100.0, 64.49, 43.48, 79.93, 5214.25, 6002.61, 11216.86, 3293.46, 4617.95, 7911.41, 62.1, 35.5, 97.6, 2.93, 2.26, 5.18, 3.71, 0.36, 2.49, 48.24, 65.13, 54.384, 0.0, 0.0, 0.0, 0.0, 0.0, 169.09, 13.86, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.22, 2.44, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 62.24, 129.0, 35.51, 83.02, 48.97, 30.31, 89.99, 115.1, 14.8, 0.42, 0.34, 2.92, 3.48, 1.75, 0.11, 0.0, 97.76, 212.02 
SVC-2145-CS4SVC1-IBM, vaix_cs4cvicdbs01ha, 5/2/18 12:01 PM, 299, , , 72.36, 0.0, 72.36, 100.0, 100.0, 100.0, 97.47, 94.27, 99.85, 6.14, 13.32, 19.46, 195.6, 219.53, 415.13, 1.11, 7.04, 8.15, 0.01, 0.11, 0.11, 0.19, 0.2, 0.2, 6.018, 15.584, 14.284, 0.0, 0.0, 0.0, 0.0, 0.0, 5.35, 8.49, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.26, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 1.11, 2.07, 7.04, 9.02, 11.85, 3.79, 1.99, 0.85, 0.02, 0.22, 0.29, 0.29, 1.34, 0.57, 0.09, 1.27, 8.15, 11.09 
SVC-2145-CS4SVC1-IBM, vaix_cs4cvicdbs02ha, 5/2/18 12:01 PM, 299, , , 19.04, 0.0, 19.04, 100.0, 100.0, 100.0, 91.37, 93.47, 99.43, 18.5, 13.38, 31.88, 15.02, 191.7, 206.72, 1.11, 6.48, 7.6, 0.01, 0.09, 0.1, 0.3, 0.24, 0.25, 6.006, 14.776, 13.49, 0.0, 0.0, 0.0, 0.0, 0.0, 24.45, 48.87, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 87.1, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 1.11, 2.11, 6.5, 8.25, 11.75, 1.55, 1.98, 1.73, 0.03, 0.52, 0.25, 0.3, 1.99, 1.3, 0.09, 1.27, 7.62, 10.36 
SVC-2145-CS4SVC1-IBM, vaix_cs4cvicmqs01ha, 5/2/18 12:01 PM, 299, , , 48.36, 0.0, 48.36, 100.0, 100.0, 100.0, 92.73, 92.21, 99.43, 23.22, 23.18, 46.4, 229.06, 274.66, 503.71, 1.51, 10.98, 12.49, 0.01, 0.13, 0.15, 2.32, 0.29, 0.53, 7.67, 12.502, 11.918, 0.0, 0.0, 0.0, 0.0, 0.0, 169.09, 10.69, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.78, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 1.51, 3.69, 10.99, 13.28, 24.73, 6.15, 2.14, 1.93, 0.02, 0.39, 0.27, 1.12, 3.73, 3.17, 0.15, 1.26, 12.5, 16.97 
SVC-2145-CS4SVC1-IBM, vaix_cs4cvicmqs02ha, 5/2/18 12:01 PM, 299, , , 25.77, 0.0, 25.77, 100.0, 100.0, 100.0, 89.11, 90.92, 99.01, 29.64, 23.18, 52.82, 52.68, 232.33, 285.01, 1.51, 8.51, 10.02, 0.01, 0.11, 0.12, 2.32, 0.35, 0.65, 7.67, 13.597, 12.703, 0.0, 0.0, 0.0, 0.0, 0.0, 169.09, 20.78, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.55, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 1.51, 3.37, 8.53, 10.52, 24.47, 4.2, 2.14, 2.37, 0.01, 0.37, 0.33, 1.15, 2.99, 2.33, 0.16, 1.26, 10.04, 13.89 
SVC-2145-CS4SVC1-IBM, vaix_cs2cchkgpfsp1, 5/2/18 12:01 PM, 299, , , 30.51, 0.0, 30.51, 100.0, 100.0, 100.0, 57.48, 41.1, 74.95, 7638.1, 8315.65, 15953.75, 4806.78, 5803.0, 10609.77, 90.53, 63.29, 153.82, 4.06, 2.83, 6.89, 5.38, 2.16, 4.06, 45.88, 45.789, 45.842, 0.0, 0.0, 0.0, 0.0, 0.0, 1018.9, 33.36, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 1.91, 7.2, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 90.1, 244.83, 63.3, 135.43, 49.23, 31.05, 66.06, 122.67, 3.01, 0.49, 0.39, 5.69, 3.92, 2.17, 1.87, 0.0, 153.4, 380.26 
SVC-2145-CS4SVC1-IBM, vaix_cs2cchkgpfsp2, 5/2/18 12:01 PM, 299, , , 30.51, 0.0, 30.51, 100.0, 100.0, 100.0, 57.48, 41.1, 74.95, 7638.1, 8315.65, 15953.75, 4806.78, 5803.0, 10609.77, 90.53, 63.29, 153.82, 4.06, 2.83, 6.89, 5.38, 2.16, 4.06, 45.88, 45.789, 45.842, 0.0, 0.0, 0.0, 0.0, 0.0, 1018.9, 33.36, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 1.91, 7.2, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 90.1, 244.83, 63.3, 135.43, 49.23, 31.05, 66.06, 122.67, 3.01, 0.49, 0.39, 5.69, 3.92, 2.17, 1.87, 0.0, 153.4, 380.26 
SVC-2145-CS4SVC1-IBM, vaix_cs2cchkgpfsp3, 5/2/18 12:01 PM, 299, , , 30.51, 0.0, 30.51, 100.0, 100.0, 100.0, 57.48, 41.1, 74.95, 7638.1, 8315.65, 15953.75, 4806.78, 5803.0, 10609.77, 90.53, 63.29, 153.82, 4.06, 2.83, 6.89, 5.38, 2.16, 4.06, 45.88, 45.789, 45.842, 0.0, 0.0, 0.0, 0.0, 0.0, 1018.9, 33.36, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 1.91, 7.2, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 90.1, 244.83, 63.3, 135.43, 49.23, 31.05, 66.06, 122.67, 3.01, 0.49, 0.39, 5.69, 3.92, 2.17, 1.87, 0.0, 153.4, 380.26 
SVC-2145-CS4SVC1-IBM, vaix_cs2cipdgwyp01, 5/2/18 12:01 PM, 299, , , 30.51, 0.0, 30.51, 100.0, 100.0, 100.0, 57.48, 41.1, 74.95, 7638.1, 8315.65, 15953.75, 4806.78, 5803.0, 10609.77, 90.53, 63.29, 153.82, 4.06, 2.83, 6.89, 5.38, 2.16, 4.06, 45.88, 45.789, 45.842, 0.0, 0.0, 0.0, 0.0, 0.0, 1018.9, 33.36, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 1.91, 7.2, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 90.1, 244.83, 63.3, 135.43, 49.23, 31.05, 66.06, 122.67, 3.01, 0.49, 0.39, 5.69, 3.92, 2.17, 1.87, 0.0, 153.4, 380.26 
SVC-2145-CS4SVC1-IBM, vaix_cs2cipdgwyp02, 5/2/18 12:01 PM, 299, , , 30.51, 0.0, 30.51, 100.0, 100.0, 100.0, 57.48, 41.1, 74.95, 7638.1, 8315.65, 15953.75, 4806.78, 5803.0, 10609.77, 90.53, 63.29, 153.82, 4.06, 2.83, 6.89, 5.38, 2.16, 4.06, 45.88, 45.789, 45.842, 0.0, 0.0, 0.0, 0.0, 0.0, 1018.9, 33.36, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 1.91, 7.2, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 90.1, 244.83, 63.3, 135.43, 49.23, 31.05, 66.06, 122.67, 3.01, 0.49, 0.39, 5.69, 3.92, 2.17, 1.87, 0.0, 153.4, 380.26 
SVC-2145-CS4SVC1-IBM, vaix_cs2cipdwasp01, 5/2/18 12:01 PM, 299, , , 30.51, 0.0, 30.51, 100.0, 100.0, 100.0, 57.48, 41.1, 74.95, 7638.1, 8315.65, 15953.75, 4806.78, 5803.0, 10609.77, 90.53, 63.29, 153.82, 4.06, 2.83, 6.89, 5.38, 2.16, 4.06, 45.88, 45.789, 45.842, 0.0, 0.0, 0.0, 0.0, 0.0, 1018.9, 33.36, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 1.91, 7.2, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 90.1, 244.83, 63.3, 135.43, 49.23, 31.05, 66.06, 122.67, 3.01, 0.49, 0.39, 5.69, 3.92, 2.17, 1.87, 0.0, 153.4, 380.26 
SVC-2145-CS4SVC1-IBM, vaix_cs2cipdwasp02, 5/2/18 12:01 PM, 299, , , 30.51, 0.0, 30.51, 100.0, 100.0, 100.0, 57.48, 41.1, 74.95, 7638.1, 8315.65, 15953.75, 4806.78, 5803.0, 10609.77, 90.53, 63.29, 153.82, 4.06, 2.83, 6.89, 5.38, 2.16, 4.06, 45.88, 45.789, 45.842, 0.0, 0.0, 0.0, 0.0, 0.0, 1018.9, 33.36, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 1.91, 7.2, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 90.1, 244.83, 63.3, 135.43, 49.23, 31.05, 66.06, 122.67, 3.01, 0.49, 0.39, 5.69, 3.92, 2.17, 1.87, 0.0, 153.4, 380.26 
SVC-2145-CS4SVC1-IBM, vaix_cs2cipdmqp01ha, 5/2/18 12:01 PM, 299, , , 30.51, 0.0, 30.51, 100.0, 100.0, 100.0, 57.48, 41.1, 74.95, 7638.1, 8315.65, 15953.75, 4806.78, 5803.0, 10609.77, 90.53, 63.29, 153.82, 4.06, 2.83, 6.89, 5.38, 2.16, 4.06, 45.88, 45.789, 45.842, 0.0, 0.0, 0.0, 0.0, 0.0, 1018.9, 33.36, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 1.91, 7.2, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 90.1, 244.83, 63.3, 135.43, 49.23, 31.05, 66.06, 122.67, 3.01, 0.49, 0.39, 5.69, 3.92, 2.17, 1.87, 0.0, 153.4, 380.26 
SVC-2145-CS4SVC1-IBM, vaix_cs2cipdmqp02ha, 5/2/18 12:01 PM, 299, , , 30.51, 0.0, 30.51, 100.0, 100.0, 100.0, 57.48, 41.1, 74.95, 7638.1, 8315.65, 15953.75, 4806.78, 5803.0, 10609.77, 90.53, 63.29, 153.82, 4.06, 2.83, 6.89, 5.38, 2.16, 4.06, 45.88, 45.789, 45.842, 0.0, 0.0, 0.0, 0.0, 0.0, 1018.9, 33.36, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 1.91, 7.2, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 90.1, 244.83, 63.3, 135.43, 49.23, 31.05, 66.06, 122.67, 3.01, 0.49, 0.39, 5.69, 3.92, 2.17, 1.87, 0.0, 153.4, 380.26 
SVC-2145-CS4SVC1-IBM, vaix_cs4cvicgwyp02, 5/2/18 12:01 PM, 299, , , 30.46, 0.0, 30.46, 100.0, 100.0, 100.0, 57.57, 41.31, 75.1, 7652.01, 8315.65, 15967.66, 4836.45, 5855.49, 10691.94, 90.53, 68.88, 159.41, 4.06, 2.86, 6.91, 5.38, 2.0, 3.92, 45.88, 42.457, 44.401, 0.0, 0.0, 0.0, 0.0, 0.0, 1018.9, 33.36, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 1.91, 7.55, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 90.1, 245.72, 68.89, 141.05, 69.31, 33.72, 67.33, 123.82, 3.05, 0.41, 0.38, 5.59, 3.9, 2.17, 1.84, 0.0, 158.99, 386.77 
SVC-2145-CS4SVC1-IBM, vaix_cs4cvicwasp02, 5/2/18 12:01 PM, 299, , , 30.62, 0.0, 30.62, 100.0, 100.0, 100.0, 57.85, 41.59, 75.38, 7640.56, 8315.65, 15956.21, 4863.85, 5922.62, 10786.47, 90.53, 76.4, 166.93, 4.06, 2.89, 6.94, 5.38, 1.82, 3.75, 45.88, 38.715, 42.6, 0.0, 0.0, 0.0, 0.0, 0.0, 1018.9, 33.36, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 1.89, 8.32, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 90.1, 246.03, 76.41, 148.62, 69.44, 33.15, 67.41, 123.19, 3.14, 0.41, 0.38, 5.59, 3.92, 2.18, 1.81, 0.0, 166.51, 394.66 
SVC-2145-CS4SVC1-IBM, vaix_cs4cvicdbp01ha, 5/2/18 12:01 PM, 299, , , 24.04, 0.0, 24.04, 100.0, 100.0, 100.0, 80.27, 83.82, 96.8, 277.71, 152.03, 429.74, 471.25, 787.68, 1258.93, 15.16, 71.2, 86.36, 0.07, 0.38, 0.46, 2.28, 0.16, 0.53, 5.015, 5.531, 5.441, 0.0, 0.0, 0.0, 0.0, 0.0, 494.94, 12.41, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.71, 56.27, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 15.16, 22.85, 71.2, 70.44, 34.74, 4.74, 9.34, 7.63, 0.15, 0.36, 0.25, 1.7, 2.88, 1.72, 0.05, 7.41, 86.36, 93.29 
SVC-2145-CS4SVC1-IBM, vaix_cs4cvicmqp01ha, 5/2/18 12:01 PM, 299, , , 30.5, 0.0, 30.5, 100.0, 100.0, 100.0, 57.64, 41.38, 75.17, 7654.51, 8321.07, 15975.58, 4853.76, 5876.06, 10729.82, 91.88, 72.86, 164.74, 4.06, 2.87, 6.92, 5.31, 1.9, 3.8, 45.233, 40.281, 43.043, 0.0, 0.0, 0.23, 0.0, 0.0, 1018.9, 33.36, 0.06, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9, 7.6, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 91.46, 247.25, 72.86, 145.12, 72.82, 35.49, 70.29, 124.0, 3.07, 1.02, 0.37, 5.36, 3.93, 2.17, 1.82, 3.3, 164.32, 392.37 
SVC-2145-CS4SVC1-IBM, vaix_cs2cvicmqs01ha, 5/2/18 12:01 PM, 299, , , 16.21, 0.0, 16.21, 100.0, 100.0, 100.0, 63.14, 90.75, 96.59, 16.85, 2.61, 19.45, 10.89, 25.61, 36.49, 0.31, 2.74, 3.05, 0.0, 0.01, 0.01, 10.62, 0.54, 1.58, 4.16, 4.675, 4.622, 0.0, 0.0, 0.0, 0.0, 0.0, 169.09, 2.6, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 54.75, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.31, 1.41, 2.74, 2.79, 2.77, 1.17, 0.31, 1.28, 0.0, 0.91, 0.23, 6.45, 3.26, 0.0, 0.42, 0.0, 3.05, 4.2 
SVC-2145-CS4SVC1-IBM, vaix_cs2cvicgwys02, 5/2/18 12:01 PM, 299, , , 16.21, 0.0, 16.21, 100.0, 100.0, 100.0, 63.14, 90.75, 96.59, 16.85, 2.61, 19.45, 10.89, 25.61, 36.49, 0.31, 2.74, 3.05, 0.0, 0.01, 0.01, 10.62, 0.54, 1.58, 4.16, 4.675, 4.622, 0.0, 0.0, 0.0, 0.0, 0.0, 169.09, 2.6, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 54.75, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.31, 1.41, 2.74, 2.79, 2.77, 1.17, 0.31, 1.28, 0.0, 0.91, 0.23, 6.45, 3.26, 0.0, 0.42, 0.0, 3.05, 4.2 
SVC-2145-CS4SVC1-IBM, vaix_cs2cvicwass02, 5/2/18 12:01 PM, 299, , , 16.21, 0.0, 16.21, 100.0, 100.0, 100.0, 63.14, 90.75, 96.59, 16.85, 2.61, 19.45, 10.89, 25.61, 36.49, 0.31, 2.74, 3.05, 0.0, 0.01, 0.01, 10.62, 0.54, 1.58, 4.16, 4.675, 4.622, 0.0, 0.0, 0.0, 0.0, 0.0, 169.09, 2.6, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 54.75, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.31, 1.41, 2.74, 2.79, 2.77, 1.17, 0.31, 1.28, 0.0, 0.91, 0.23, 6.45, 3.26, 0.0, 0.42, 0.0, 3.05, 4.2 
SVC-2145-CS4SVC1-IBM, vaix_cs2cvicmqp02ha, 5/2/18 12:01 PM, 299, , , 30.51, 0.0, 30.51, 100.0, 100.0, 100.0, 57.48, 41.1, 74.95, 7638.1, 8315.65, 15953.75, 4806.78, 5803.0, 10609.77, 90.53, 63.29, 153.82, 4.06, 2.83, 6.89, 5.38, 2.16, 4.06, 45.88, 45.789, 45.842, 0.0, 0.0, 0.0, 0.0, 0.0, 1018.9, 33.36, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 1.91, 7.2, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 90.1, 244.83, 63.3, 135.43, 49.23, 31.05, 66.06, 122.67, 3.01, 0.49, 0.39, 5.69, 3.92, 2.17, 1.87, 0.0, 153.4, 380.26 
SVC-2145-CS4SVC1-IBM, vaix_cs2cvicgwyp01, 5/2/18 12:01 PM, 299, , , 30.51, 0.0, 30.51, 100.0, 100.0, 100.0, 57.48, 41.1, 74.95, 7638.1, 8315.65, 15953.75, 4806.78, 5803.0, 10609.77, 90.53, 63.29, 153.82, 4.06, 2.83, 6.89, 5.38, 2.16, 4.06, 45.88, 45.789, 45.842, 0.0, 0.0, 0.0, 0.0, 0.0, 1018.9, 33.36, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 1.91, 7.2, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 90.1, 244.83, 63.3, 135.43, 49.23, 31.05, 66.06, 122.67, 3.01, 0.49, 0.39, 5.69, 3.92, 2.17, 1.87, 0.0, 153.4, 380.26 
SVC-2145-CS4SVC1-IBM, vaix_cs2cvicwasp01, 5/2/18 12:01 PM, 299, , , 30.51, 0.0, 30.51, 100.0, 100.0, 100.0, 57.48, 41.1, 74.95, 7638.1, 8315.65, 15953.75, 4806.78, 5803.0, 10609.77, 90.53, 63.29, 153.82, 4.06, 2.83, 6.89, 5.38, 2.16, 4.06, 45.88, 45.789, 45.842, 0.0, 0.0, 0.0, 0.0, 0.0, 1018.9, 33.36, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 1.91, 7.2, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 90.1, 244.83, 63.3, 135.43, 49.23, 31.05, 66.06, 122.67, 3.01, 0.49, 0.39, 5.69, 3.92, 2.17, 1.87, 0.0, 153.4, 380.26 
SVC-2145-CS4SVC1-IBM, vaix_cs2cvicmqp01ha, 5/2/18 12:01 PM, 299, , , 30.51, 0.0, 30.51, 100.0, 100.0, 100.0, 57.48, 41.1, 74.95, 7638.1, 8315.65, 15953.75, 4806.78, 5803.0, 10609.77, 90.53, 63.29, 153.82, 4.06, 2.83, 6.89, 5.38, 2.16, 4.06, 45.88, 45.789, 45.842, 0.0, 0.0, 0.0, 0.0, 0.0, 1018.9, 33.36, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 1.91, 7.2, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 90.1, 244.83, 63.3, 135.43, 49.23, 31.05, 66.06, 122.67, 3.01, 0.49, 0.39, 5.69, 3.92, 2.17, 1.87, 0.0, 153.4, 380.26 
